mode,scene_name,sources,class_names,full_img_path,full_mask_path
folder,ADE_train_00014756,,,ade20k/ade20k_images/ADE_train_00014756.jpg,ade20k/ade20k_mask/ADE_train_00014756.png
folder,ADE_train_00014757,,,ade20k/ade20k_images/ADE_train_00014757.jpg,ade20k/ade20k_mask/ADE_train_00014757.png
folder,ADE_train_00014758,,,ade20k/ade20k_images/ADE_train_00014758.jpg,ade20k/ade20k_mask/ADE_train_00014758.png
folder,ADE_train_00014759,,,ade20k/ade20k_images/ADE_train_00014759.jpg,ade20k/ade20k_mask/ADE_train_00014759.png
folder,ADE_train_00014760,,,ade20k/ade20k_images/ADE_train_00014760.jpg,ade20k/ade20k_mask/ADE_train_00014760.png
folder,ADE_train_00014761,,,ade20k/ade20k_images/ADE_train_00014761.jpg,ade20k/ade20k_mask/ADE_train_00014761.png
folder,ADE_train_00014762,,,ade20k/ade20k_images/ADE_train_00014762.jpg,ade20k/ade20k_mask/ADE_train_00014762.png
folder,ADE_train_00014763,,,ade20k/ade20k_images/ADE_train_00014763.jpg,ade20k/ade20k_mask/ADE_train_00014763.png
folder,ADE_train_00014764,,,ade20k/ade20k_images/ADE_train_00014764.jpg,ade20k/ade20k_mask/ADE_train_00014764.png
folder,ADE_train_00014765,,,ade20k/ade20k_images/ADE_train_00014765.jpg,ade20k/ade20k_mask/ADE_train_00014765.png
folder,ADE_train_00014766,,,ade20k/ade20k_images/ADE_train_00014766.jpg,ade20k/ade20k_mask/ADE_train_00014766.png
folder,ADE_train_00014767,,,ade20k/ade20k_images/ADE_train_00014767.jpg,ade20k/ade20k_mask/ADE_train_00014767.png
folder,ADE_train_00014768,,,ade20k/ade20k_images/ADE_train_00014768.jpg,ade20k/ade20k_mask/ADE_train_00014768.png
folder,ADE_train_00014769,,,ade20k/ade20k_images/ADE_train_00014769.jpg,ade20k/ade20k_mask/ADE_train_00014769.png
folder,ADE_train_00014770,,,ade20k/ade20k_images/ADE_train_00014770.jpg,ade20k/ade20k_mask/ADE_train_00014770.png
folder,ADE_train_00014771,,,ade20k/ade20k_images/ADE_train_00014771.jpg,ade20k/ade20k_mask/ADE_train_00014771.png
folder,ADE_train_00014772,,,ade20k/ade20k_images/ADE_train_00014772.jpg,ade20k/ade20k_mask/ADE_train_00014772.png
folder,ADE_train_00014773,,,ade20k/ade20k_images/ADE_train_00014773.jpg,ade20k/ade20k_mask/ADE_train_00014773.png
folder,ADE_train_00014774,,,ade20k/ade20k_images/ADE_train_00014774.jpg,ade20k/ade20k_mask/ADE_train_00014774.png
folder,ADE_train_00014775,,,ade20k/ade20k_images/ADE_train_00014775.jpg,ade20k/ade20k_mask/ADE_train_00014775.png
folder,ADE_train_00014776,,,ade20k/ade20k_images/ADE_train_00014776.jpg,ade20k/ade20k_mask/ADE_train_00014776.png
folder,ADE_train_00014777,,,ade20k/ade20k_images/ADE_train_00014777.jpg,ade20k/ade20k_mask/ADE_train_00014777.png
folder,ADE_train_00014778,,,ade20k/ade20k_images/ADE_train_00014778.jpg,ade20k/ade20k_mask/ADE_train_00014778.png
folder,ADE_train_00014779,,,ade20k/ade20k_images/ADE_train_00014779.jpg,ade20k/ade20k_mask/ADE_train_00014779.png
folder,ADE_train_00014780,,,ade20k/ade20k_images/ADE_train_00014780.jpg,ade20k/ade20k_mask/ADE_train_00014780.png
folder,ADE_train_00014781,,,ade20k/ade20k_images/ADE_train_00014781.jpg,ade20k/ade20k_mask/ADE_train_00014781.png
folder,ADE_train_00014782,,,ade20k/ade20k_images/ADE_train_00014782.jpg,ade20k/ade20k_mask/ADE_train_00014782.png
folder,ADE_train_00014783,,,ade20k/ade20k_images/ADE_train_00014783.jpg,ade20k/ade20k_mask/ADE_train_00014783.png
folder,ADE_train_00014784,,,ade20k/ade20k_images/ADE_train_00014784.jpg,ade20k/ade20k_mask/ADE_train_00014784.png
folder,ADE_train_00014785,,,ade20k/ade20k_images/ADE_train_00014785.jpg,ade20k/ade20k_mask/ADE_train_00014785.png
folder,ADE_train_00014786,,,ade20k/ade20k_images/ADE_train_00014786.jpg,ade20k/ade20k_mask/ADE_train_00014786.png
folder,ADE_train_00014787,,,ade20k/ade20k_images/ADE_train_00014787.jpg,ade20k/ade20k_mask/ADE_train_00014787.png
folder,ADE_train_00014788,,,ade20k/ade20k_images/ADE_train_00014788.jpg,ade20k/ade20k_mask/ADE_train_00014788.png
folder,ADE_train_00014789,,,ade20k/ade20k_images/ADE_train_00014789.jpg,ade20k/ade20k_mask/ADE_train_00014789.png
folder,ADE_train_00014790,,,ade20k/ade20k_images/ADE_train_00014790.jpg,ade20k/ade20k_mask/ADE_train_00014790.png
folder,ADE_train_00014791,,,ade20k/ade20k_images/ADE_train_00014791.jpg,ade20k/ade20k_mask/ADE_train_00014791.png
folder,ADE_train_00014792,,,ade20k/ade20k_images/ADE_train_00014792.jpg,ade20k/ade20k_mask/ADE_train_00014792.png
folder,ADE_train_00014793,,,ade20k/ade20k_images/ADE_train_00014793.jpg,ade20k/ade20k_mask/ADE_train_00014793.png
folder,ADE_train_00014794,,,ade20k/ade20k_images/ADE_train_00014794.jpg,ade20k/ade20k_mask/ADE_train_00014794.png
folder,ADE_train_00014795,,,ade20k/ade20k_images/ADE_train_00014795.jpg,ade20k/ade20k_mask/ADE_train_00014795.png
folder,ADE_train_00014796,,,ade20k/ade20k_images/ADE_train_00014796.jpg,ade20k/ade20k_mask/ADE_train_00014796.png
folder,ADE_train_00014797,,,ade20k/ade20k_images/ADE_train_00014797.jpg,ade20k/ade20k_mask/ADE_train_00014797.png
folder,ADE_train_00014798,,,ade20k/ade20k_images/ADE_train_00014798.jpg,ade20k/ade20k_mask/ADE_train_00014798.png
folder,ADE_train_00014799,,,ade20k/ade20k_images/ADE_train_00014799.jpg,ade20k/ade20k_mask/ADE_train_00014799.png
folder,ADE_train_00014800,,,ade20k/ade20k_images/ADE_train_00014800.jpg,ade20k/ade20k_mask/ADE_train_00014800.png
folder,ADE_train_00014801,,,ade20k/ade20k_images/ADE_train_00014801.jpg,ade20k/ade20k_mask/ADE_train_00014801.png
folder,ADE_train_00014802,,,ade20k/ade20k_images/ADE_train_00014802.jpg,ade20k/ade20k_mask/ADE_train_00014802.png
folder,ADE_train_00014803,,,ade20k/ade20k_images/ADE_train_00014803.jpg,ade20k/ade20k_mask/ADE_train_00014803.png
folder,ADE_train_00014804,,,ade20k/ade20k_images/ADE_train_00014804.jpg,ade20k/ade20k_mask/ADE_train_00014804.png
folder,ADE_train_00014805,,,ade20k/ade20k_images/ADE_train_00014805.jpg,ade20k/ade20k_mask/ADE_train_00014805.png
folder,ADE_train_00014806,,,ade20k/ade20k_images/ADE_train_00014806.jpg,ade20k/ade20k_mask/ADE_train_00014806.png
folder,ADE_train_00014807,,,ade20k/ade20k_images/ADE_train_00014807.jpg,ade20k/ade20k_mask/ADE_train_00014807.png
folder,ADE_train_00014808,,,ade20k/ade20k_images/ADE_train_00014808.jpg,ade20k/ade20k_mask/ADE_train_00014808.png
folder,ADE_train_00014809,,,ade20k/ade20k_images/ADE_train_00014809.jpg,ade20k/ade20k_mask/ADE_train_00014809.png
folder,ADE_train_00014810,,,ade20k/ade20k_images/ADE_train_00014810.jpg,ade20k/ade20k_mask/ADE_train_00014810.png
folder,ADE_train_00014811,,,ade20k/ade20k_images/ADE_train_00014811.jpg,ade20k/ade20k_mask/ADE_train_00014811.png
folder,ADE_train_00014812,,,ade20k/ade20k_images/ADE_train_00014812.jpg,ade20k/ade20k_mask/ADE_train_00014812.png
folder,ADE_train_00014813,,,ade20k/ade20k_images/ADE_train_00014813.jpg,ade20k/ade20k_mask/ADE_train_00014813.png
folder,ADE_train_00014814,,,ade20k/ade20k_images/ADE_train_00014814.jpg,ade20k/ade20k_mask/ADE_train_00014814.png
folder,ADE_train_00014815,,,ade20k/ade20k_images/ADE_train_00014815.jpg,ade20k/ade20k_mask/ADE_train_00014815.png
folder,ADE_train_00014816,,,ade20k/ade20k_images/ADE_train_00014816.jpg,ade20k/ade20k_mask/ADE_train_00014816.png
folder,ADE_train_00014817,,,ade20k/ade20k_images/ADE_train_00014817.jpg,ade20k/ade20k_mask/ADE_train_00014817.png
folder,ADE_train_00014818,,,ade20k/ade20k_images/ADE_train_00014818.jpg,ade20k/ade20k_mask/ADE_train_00014818.png
folder,ADE_train_00014819,,,ade20k/ade20k_images/ADE_train_00014819.jpg,ade20k/ade20k_mask/ADE_train_00014819.png
folder,ADE_train_00014820,,,ade20k/ade20k_images/ADE_train_00014820.jpg,ade20k/ade20k_mask/ADE_train_00014820.png
folder,ADE_train_00014821,,,ade20k/ade20k_images/ADE_train_00014821.jpg,ade20k/ade20k_mask/ADE_train_00014821.png
folder,ADE_train_00014822,,,ade20k/ade20k_images/ADE_train_00014822.jpg,ade20k/ade20k_mask/ADE_train_00014822.png
folder,ADE_train_00014823,,,ade20k/ade20k_images/ADE_train_00014823.jpg,ade20k/ade20k_mask/ADE_train_00014823.png
folder,ADE_train_00014824,,,ade20k/ade20k_images/ADE_train_00014824.jpg,ade20k/ade20k_mask/ADE_train_00014824.png
folder,ADE_train_00014825,,,ade20k/ade20k_images/ADE_train_00014825.jpg,ade20k/ade20k_mask/ADE_train_00014825.png
folder,ADE_train_00014826,,,ade20k/ade20k_images/ADE_train_00014826.jpg,ade20k/ade20k_mask/ADE_train_00014826.png
folder,ADE_train_00014827,,,ade20k/ade20k_images/ADE_train_00014827.jpg,ade20k/ade20k_mask/ADE_train_00014827.png
folder,ADE_train_00014828,,,ade20k/ade20k_images/ADE_train_00014828.jpg,ade20k/ade20k_mask/ADE_train_00014828.png
folder,ADE_train_00014829,,,ade20k/ade20k_images/ADE_train_00014829.jpg,ade20k/ade20k_mask/ADE_train_00014829.png
folder,ADE_train_00014830,,,ade20k/ade20k_images/ADE_train_00014830.jpg,ade20k/ade20k_mask/ADE_train_00014830.png
folder,ADE_train_00014831,,,ade20k/ade20k_images/ADE_train_00014831.jpg,ade20k/ade20k_mask/ADE_train_00014831.png
folder,ADE_train_00014832,,,ade20k/ade20k_images/ADE_train_00014832.jpg,ade20k/ade20k_mask/ADE_train_00014832.png
folder,ADE_train_00014833,,,ade20k/ade20k_images/ADE_train_00014833.jpg,ade20k/ade20k_mask/ADE_train_00014833.png
folder,ADE_train_00014834,,,ade20k/ade20k_images/ADE_train_00014834.jpg,ade20k/ade20k_mask/ADE_train_00014834.png
folder,ADE_train_00014835,,,ade20k/ade20k_images/ADE_train_00014835.jpg,ade20k/ade20k_mask/ADE_train_00014835.png
folder,ADE_train_00014836,,,ade20k/ade20k_images/ADE_train_00014836.jpg,ade20k/ade20k_mask/ADE_train_00014836.png
folder,ADE_train_00014837,,,ade20k/ade20k_images/ADE_train_00014837.jpg,ade20k/ade20k_mask/ADE_train_00014837.png
folder,ADE_train_00014838,,,ade20k/ade20k_images/ADE_train_00014838.jpg,ade20k/ade20k_mask/ADE_train_00014838.png
folder,ADE_train_00014839,,,ade20k/ade20k_images/ADE_train_00014839.jpg,ade20k/ade20k_mask/ADE_train_00014839.png
folder,ADE_train_00014840,,,ade20k/ade20k_images/ADE_train_00014840.jpg,ade20k/ade20k_mask/ADE_train_00014840.png
folder,ADE_train_00014841,,,ade20k/ade20k_images/ADE_train_00014841.jpg,ade20k/ade20k_mask/ADE_train_00014841.png
folder,ADE_train_00014842,,,ade20k/ade20k_images/ADE_train_00014842.jpg,ade20k/ade20k_mask/ADE_train_00014842.png
folder,ADE_train_00014843,,,ade20k/ade20k_images/ADE_train_00014843.jpg,ade20k/ade20k_mask/ADE_train_00014843.png
folder,ADE_train_00014844,,,ade20k/ade20k_images/ADE_train_00014844.jpg,ade20k/ade20k_mask/ADE_train_00014844.png
folder,ADE_train_00014845,,,ade20k/ade20k_images/ADE_train_00014845.jpg,ade20k/ade20k_mask/ADE_train_00014845.png
folder,ADE_train_00014846,,,ade20k/ade20k_images/ADE_train_00014846.jpg,ade20k/ade20k_mask/ADE_train_00014846.png
folder,ADE_train_00014847,,,ade20k/ade20k_images/ADE_train_00014847.jpg,ade20k/ade20k_mask/ADE_train_00014847.png
folder,ADE_train_00014848,,,ade20k/ade20k_images/ADE_train_00014848.jpg,ade20k/ade20k_mask/ADE_train_00014848.png
folder,ADE_train_00014849,,,ade20k/ade20k_images/ADE_train_00014849.jpg,ade20k/ade20k_mask/ADE_train_00014849.png
folder,ADE_train_00014850,,,ade20k/ade20k_images/ADE_train_00014850.jpg,ade20k/ade20k_mask/ADE_train_00014850.png
folder,ADE_train_00014851,,,ade20k/ade20k_images/ADE_train_00014851.jpg,ade20k/ade20k_mask/ADE_train_00014851.png
folder,ADE_train_00014852,,,ade20k/ade20k_images/ADE_train_00014852.jpg,ade20k/ade20k_mask/ADE_train_00014852.png
folder,ADE_train_00014853,,,ade20k/ade20k_images/ADE_train_00014853.jpg,ade20k/ade20k_mask/ADE_train_00014853.png
folder,ADE_train_00014854,,,ade20k/ade20k_images/ADE_train_00014854.jpg,ade20k/ade20k_mask/ADE_train_00014854.png
folder,ADE_train_00014855,,,ade20k/ade20k_images/ADE_train_00014855.jpg,ade20k/ade20k_mask/ADE_train_00014855.png
folder,ADE_train_00014856,,,ade20k/ade20k_images/ADE_train_00014856.jpg,ade20k/ade20k_mask/ADE_train_00014856.png
folder,ADE_train_00014857,,,ade20k/ade20k_images/ADE_train_00014857.jpg,ade20k/ade20k_mask/ADE_train_00014857.png
folder,ADE_train_00014858,,,ade20k/ade20k_images/ADE_train_00014858.jpg,ade20k/ade20k_mask/ADE_train_00014858.png
folder,ADE_train_00014859,,,ade20k/ade20k_images/ADE_train_00014859.jpg,ade20k/ade20k_mask/ADE_train_00014859.png
folder,ADE_train_00014860,,,ade20k/ade20k_images/ADE_train_00014860.jpg,ade20k/ade20k_mask/ADE_train_00014860.png
folder,ADE_train_00014861,,,ade20k/ade20k_images/ADE_train_00014861.jpg,ade20k/ade20k_mask/ADE_train_00014861.png
folder,ADE_train_00014862,,,ade20k/ade20k_images/ADE_train_00014862.jpg,ade20k/ade20k_mask/ADE_train_00014862.png
folder,ADE_train_00014863,,,ade20k/ade20k_images/ADE_train_00014863.jpg,ade20k/ade20k_mask/ADE_train_00014863.png
folder,ADE_train_00014864,,,ade20k/ade20k_images/ADE_train_00014864.jpg,ade20k/ade20k_mask/ADE_train_00014864.png
folder,ADE_train_00014865,,,ade20k/ade20k_images/ADE_train_00014865.jpg,ade20k/ade20k_mask/ADE_train_00014865.png
folder,ADE_train_00014866,,,ade20k/ade20k_images/ADE_train_00014866.jpg,ade20k/ade20k_mask/ADE_train_00014866.png
folder,ADE_train_00014867,,,ade20k/ade20k_images/ADE_train_00014867.jpg,ade20k/ade20k_mask/ADE_train_00014867.png
folder,ADE_train_00014868,,,ade20k/ade20k_images/ADE_train_00014868.jpg,ade20k/ade20k_mask/ADE_train_00014868.png
folder,ADE_train_00014869,,,ade20k/ade20k_images/ADE_train_00014869.jpg,ade20k/ade20k_mask/ADE_train_00014869.png
folder,ADE_train_00014870,,,ade20k/ade20k_images/ADE_train_00014870.jpg,ade20k/ade20k_mask/ADE_train_00014870.png
folder,ADE_train_00014871,,,ade20k/ade20k_images/ADE_train_00014871.jpg,ade20k/ade20k_mask/ADE_train_00014871.png
folder,ADE_train_00014872,,,ade20k/ade20k_images/ADE_train_00014872.jpg,ade20k/ade20k_mask/ADE_train_00014872.png
folder,ADE_train_00014873,,,ade20k/ade20k_images/ADE_train_00014873.jpg,ade20k/ade20k_mask/ADE_train_00014873.png
folder,ADE_train_00014874,,,ade20k/ade20k_images/ADE_train_00014874.jpg,ade20k/ade20k_mask/ADE_train_00014874.png
folder,ADE_train_00014875,,,ade20k/ade20k_images/ADE_train_00014875.jpg,ade20k/ade20k_mask/ADE_train_00014875.png
folder,ADE_train_00014876,,,ade20k/ade20k_images/ADE_train_00014876.jpg,ade20k/ade20k_mask/ADE_train_00014876.png
folder,ADE_train_00014877,,,ade20k/ade20k_images/ADE_train_00014877.jpg,ade20k/ade20k_mask/ADE_train_00014877.png
folder,ADE_train_00014878,,,ade20k/ade20k_images/ADE_train_00014878.jpg,ade20k/ade20k_mask/ADE_train_00014878.png
folder,ADE_train_00014879,,,ade20k/ade20k_images/ADE_train_00014879.jpg,ade20k/ade20k_mask/ADE_train_00014879.png
folder,ADE_train_00014880,,,ade20k/ade20k_images/ADE_train_00014880.jpg,ade20k/ade20k_mask/ADE_train_00014880.png
folder,ADE_train_00014881,,,ade20k/ade20k_images/ADE_train_00014881.jpg,ade20k/ade20k_mask/ADE_train_00014881.png
folder,ADE_train_00014882,,,ade20k/ade20k_images/ADE_train_00014882.jpg,ade20k/ade20k_mask/ADE_train_00014882.png
folder,ADE_train_00014883,,,ade20k/ade20k_images/ADE_train_00014883.jpg,ade20k/ade20k_mask/ADE_train_00014883.png
folder,ADE_train_00014884,,,ade20k/ade20k_images/ADE_train_00014884.jpg,ade20k/ade20k_mask/ADE_train_00014884.png
folder,ADE_train_00014885,,,ade20k/ade20k_images/ADE_train_00014885.jpg,ade20k/ade20k_mask/ADE_train_00014885.png
folder,ADE_train_00014886,,,ade20k/ade20k_images/ADE_train_00014886.jpg,ade20k/ade20k_mask/ADE_train_00014886.png
folder,ADE_train_00014887,,,ade20k/ade20k_images/ADE_train_00014887.jpg,ade20k/ade20k_mask/ADE_train_00014887.png
folder,ADE_train_00014888,,,ade20k/ade20k_images/ADE_train_00014888.jpg,ade20k/ade20k_mask/ADE_train_00014888.png
folder,ADE_train_00014889,,,ade20k/ade20k_images/ADE_train_00014889.jpg,ade20k/ade20k_mask/ADE_train_00014889.png
folder,ADE_train_00014890,,,ade20k/ade20k_images/ADE_train_00014890.jpg,ade20k/ade20k_mask/ADE_train_00014890.png
folder,ADE_train_00014891,,,ade20k/ade20k_images/ADE_train_00014891.jpg,ade20k/ade20k_mask/ADE_train_00014891.png
folder,ADE_train_00014892,,,ade20k/ade20k_images/ADE_train_00014892.jpg,ade20k/ade20k_mask/ADE_train_00014892.png
folder,ADE_train_00014893,,,ade20k/ade20k_images/ADE_train_00014893.jpg,ade20k/ade20k_mask/ADE_train_00014893.png
folder,ADE_train_00014894,,,ade20k/ade20k_images/ADE_train_00014894.jpg,ade20k/ade20k_mask/ADE_train_00014894.png
folder,ADE_train_00014895,,,ade20k/ade20k_images/ADE_train_00014895.jpg,ade20k/ade20k_mask/ADE_train_00014895.png
folder,ADE_train_00014896,,,ade20k/ade20k_images/ADE_train_00014896.jpg,ade20k/ade20k_mask/ADE_train_00014896.png
folder,ADE_train_00014897,,,ade20k/ade20k_images/ADE_train_00014897.jpg,ade20k/ade20k_mask/ADE_train_00014897.png
folder,ADE_train_00014898,,,ade20k/ade20k_images/ADE_train_00014898.jpg,ade20k/ade20k_mask/ADE_train_00014898.png
folder,ADE_train_00014899,,,ade20k/ade20k_images/ADE_train_00014899.jpg,ade20k/ade20k_mask/ADE_train_00014899.png
folder,ADE_train_00014900,,,ade20k/ade20k_images/ADE_train_00014900.jpg,ade20k/ade20k_mask/ADE_train_00014900.png
folder,ADE_train_00014901,,,ade20k/ade20k_images/ADE_train_00014901.jpg,ade20k/ade20k_mask/ADE_train_00014901.png
folder,ADE_train_00014902,,,ade20k/ade20k_images/ADE_train_00014902.jpg,ade20k/ade20k_mask/ADE_train_00014902.png
folder,ADE_train_00014903,,,ade20k/ade20k_images/ADE_train_00014903.jpg,ade20k/ade20k_mask/ADE_train_00014903.png
folder,ADE_train_00014904,,,ade20k/ade20k_images/ADE_train_00014904.jpg,ade20k/ade20k_mask/ADE_train_00014904.png
folder,ADE_train_00014905,,,ade20k/ade20k_images/ADE_train_00014905.jpg,ade20k/ade20k_mask/ADE_train_00014905.png
folder,ADE_train_00014906,,,ade20k/ade20k_images/ADE_train_00014906.jpg,ade20k/ade20k_mask/ADE_train_00014906.png
folder,ADE_train_00014907,,,ade20k/ade20k_images/ADE_train_00014907.jpg,ade20k/ade20k_mask/ADE_train_00014907.png
folder,ADE_train_00014908,,,ade20k/ade20k_images/ADE_train_00014908.jpg,ade20k/ade20k_mask/ADE_train_00014908.png
folder,ADE_train_00014909,,,ade20k/ade20k_images/ADE_train_00014909.jpg,ade20k/ade20k_mask/ADE_train_00014909.png
folder,ADE_train_00014910,,,ade20k/ade20k_images/ADE_train_00014910.jpg,ade20k/ade20k_mask/ADE_train_00014910.png
folder,ADE_train_00014911,,,ade20k/ade20k_images/ADE_train_00014911.jpg,ade20k/ade20k_mask/ADE_train_00014911.png
folder,ADE_train_00014912,,,ade20k/ade20k_images/ADE_train_00014912.jpg,ade20k/ade20k_mask/ADE_train_00014912.png
folder,ADE_train_00014913,,,ade20k/ade20k_images/ADE_train_00014913.jpg,ade20k/ade20k_mask/ADE_train_00014913.png
folder,ADE_train_00014914,,,ade20k/ade20k_images/ADE_train_00014914.jpg,ade20k/ade20k_mask/ADE_train_00014914.png
folder,ADE_train_00014915,,,ade20k/ade20k_images/ADE_train_00014915.jpg,ade20k/ade20k_mask/ADE_train_00014915.png
folder,ADE_train_00014916,,,ade20k/ade20k_images/ADE_train_00014916.jpg,ade20k/ade20k_mask/ADE_train_00014916.png
folder,ADE_train_00014917,,,ade20k/ade20k_images/ADE_train_00014917.jpg,ade20k/ade20k_mask/ADE_train_00014917.png
folder,ADE_train_00014918,,,ade20k/ade20k_images/ADE_train_00014918.jpg,ade20k/ade20k_mask/ADE_train_00014918.png
folder,ADE_train_00014919,,,ade20k/ade20k_images/ADE_train_00014919.jpg,ade20k/ade20k_mask/ADE_train_00014919.png
folder,ADE_train_00014920,,,ade20k/ade20k_images/ADE_train_00014920.jpg,ade20k/ade20k_mask/ADE_train_00014920.png
folder,ADE_train_00014921,,,ade20k/ade20k_images/ADE_train_00014921.jpg,ade20k/ade20k_mask/ADE_train_00014921.png
folder,ADE_train_00014922,,,ade20k/ade20k_images/ADE_train_00014922.jpg,ade20k/ade20k_mask/ADE_train_00014922.png
folder,ADE_train_00014923,,,ade20k/ade20k_images/ADE_train_00014923.jpg,ade20k/ade20k_mask/ADE_train_00014923.png
folder,ADE_train_00014924,,,ade20k/ade20k_images/ADE_train_00014924.jpg,ade20k/ade20k_mask/ADE_train_00014924.png
folder,ADE_train_00014925,,,ade20k/ade20k_images/ADE_train_00014925.jpg,ade20k/ade20k_mask/ADE_train_00014925.png
folder,ADE_train_00014926,,,ade20k/ade20k_images/ADE_train_00014926.jpg,ade20k/ade20k_mask/ADE_train_00014926.png
folder,ADE_train_00014927,,,ade20k/ade20k_images/ADE_train_00014927.jpg,ade20k/ade20k_mask/ADE_train_00014927.png
folder,ADE_train_00014928,,,ade20k/ade20k_images/ADE_train_00014928.jpg,ade20k/ade20k_mask/ADE_train_00014928.png
folder,ADE_train_00014929,,,ade20k/ade20k_images/ADE_train_00014929.jpg,ade20k/ade20k_mask/ADE_train_00014929.png
folder,ADE_train_00014930,,,ade20k/ade20k_images/ADE_train_00014930.jpg,ade20k/ade20k_mask/ADE_train_00014930.png
folder,ADE_train_00014931,,,ade20k/ade20k_images/ADE_train_00014931.jpg,ade20k/ade20k_mask/ADE_train_00014931.png
folder,ADE_train_00014932,,,ade20k/ade20k_images/ADE_train_00014932.jpg,ade20k/ade20k_mask/ADE_train_00014932.png
folder,ADE_train_00014933,,,ade20k/ade20k_images/ADE_train_00014933.jpg,ade20k/ade20k_mask/ADE_train_00014933.png
folder,ADE_train_00014934,,,ade20k/ade20k_images/ADE_train_00014934.jpg,ade20k/ade20k_mask/ADE_train_00014934.png
folder,ADE_train_00014935,,,ade20k/ade20k_images/ADE_train_00014935.jpg,ade20k/ade20k_mask/ADE_train_00014935.png
folder,ADE_train_00014936,,,ade20k/ade20k_images/ADE_train_00014936.jpg,ade20k/ade20k_mask/ADE_train_00014936.png
folder,ADE_train_00014937,,,ade20k/ade20k_images/ADE_train_00014937.jpg,ade20k/ade20k_mask/ADE_train_00014937.png
folder,ADE_train_00014938,,,ade20k/ade20k_images/ADE_train_00014938.jpg,ade20k/ade20k_mask/ADE_train_00014938.png
folder,ADE_train_00014939,,,ade20k/ade20k_images/ADE_train_00014939.jpg,ade20k/ade20k_mask/ADE_train_00014939.png
folder,ADE_train_00014940,,,ade20k/ade20k_images/ADE_train_00014940.jpg,ade20k/ade20k_mask/ADE_train_00014940.png
folder,ADE_train_00014941,,,ade20k/ade20k_images/ADE_train_00014941.jpg,ade20k/ade20k_mask/ADE_train_00014941.png
folder,ADE_train_00014942,,,ade20k/ade20k_images/ADE_train_00014942.jpg,ade20k/ade20k_mask/ADE_train_00014942.png
folder,ADE_train_00014943,,,ade20k/ade20k_images/ADE_train_00014943.jpg,ade20k/ade20k_mask/ADE_train_00014943.png
folder,ADE_train_00014944,,,ade20k/ade20k_images/ADE_train_00014944.jpg,ade20k/ade20k_mask/ADE_train_00014944.png
folder,ADE_train_00014945,,,ade20k/ade20k_images/ADE_train_00014945.jpg,ade20k/ade20k_mask/ADE_train_00014945.png
folder,ADE_train_00014946,,,ade20k/ade20k_images/ADE_train_00014946.jpg,ade20k/ade20k_mask/ADE_train_00014946.png
folder,ADE_train_00014947,,,ade20k/ade20k_images/ADE_train_00014947.jpg,ade20k/ade20k_mask/ADE_train_00014947.png
folder,ADE_train_00014948,,,ade20k/ade20k_images/ADE_train_00014948.jpg,ade20k/ade20k_mask/ADE_train_00014948.png
folder,ADE_train_00014949,,,ade20k/ade20k_images/ADE_train_00014949.jpg,ade20k/ade20k_mask/ADE_train_00014949.png
folder,ADE_train_00014950,,,ade20k/ade20k_images/ADE_train_00014950.jpg,ade20k/ade20k_mask/ADE_train_00014950.png
folder,ADE_train_00014951,,,ade20k/ade20k_images/ADE_train_00014951.jpg,ade20k/ade20k_mask/ADE_train_00014951.png
folder,ADE_train_00014952,,,ade20k/ade20k_images/ADE_train_00014952.jpg,ade20k/ade20k_mask/ADE_train_00014952.png
folder,ADE_train_00014953,,,ade20k/ade20k_images/ADE_train_00014953.jpg,ade20k/ade20k_mask/ADE_train_00014953.png
folder,ADE_train_00014954,,,ade20k/ade20k_images/ADE_train_00014954.jpg,ade20k/ade20k_mask/ADE_train_00014954.png
folder,ADE_train_00014955,,,ade20k/ade20k_images/ADE_train_00014955.jpg,ade20k/ade20k_mask/ADE_train_00014955.png
folder,ADE_train_00014956,,,ade20k/ade20k_images/ADE_train_00014956.jpg,ade20k/ade20k_mask/ADE_train_00014956.png
folder,ADE_train_00014957,,,ade20k/ade20k_images/ADE_train_00014957.jpg,ade20k/ade20k_mask/ADE_train_00014957.png
folder,ADE_train_00014958,,,ade20k/ade20k_images/ADE_train_00014958.jpg,ade20k/ade20k_mask/ADE_train_00014958.png
folder,ADE_train_00014959,,,ade20k/ade20k_images/ADE_train_00014959.jpg,ade20k/ade20k_mask/ADE_train_00014959.png
folder,ADE_train_00014960,,,ade20k/ade20k_images/ADE_train_00014960.jpg,ade20k/ade20k_mask/ADE_train_00014960.png
folder,ADE_train_00014961,,,ade20k/ade20k_images/ADE_train_00014961.jpg,ade20k/ade20k_mask/ADE_train_00014961.png
folder,ADE_train_00014962,,,ade20k/ade20k_images/ADE_train_00014962.jpg,ade20k/ade20k_mask/ADE_train_00014962.png
folder,ADE_train_00014963,,,ade20k/ade20k_images/ADE_train_00014963.jpg,ade20k/ade20k_mask/ADE_train_00014963.png
folder,ADE_train_00014964,,,ade20k/ade20k_images/ADE_train_00014964.jpg,ade20k/ade20k_mask/ADE_train_00014964.png
folder,ADE_train_00014965,,,ade20k/ade20k_images/ADE_train_00014965.jpg,ade20k/ade20k_mask/ADE_train_00014965.png
folder,ADE_train_00014966,,,ade20k/ade20k_images/ADE_train_00014966.jpg,ade20k/ade20k_mask/ADE_train_00014966.png
